Numero de documentos del corpus: 7943
Word: demipublican Frec: 3 LogProb: -12.252265
Word: demiranda Frec: 1 LogProb: -12.945413
Word: demise Frec: 0 LogProb: -13.638559
Word: demo Frec: 28 LogProb: -10.271264
Word: democracy Frec: 11 LogProb: -11.153653
Word: democrat Frec: 1 LogProb: -12.945413
Word: democratic Frec: 17 LogProb: -10.748188
Word: democratically Frec: 2 LogProb: -12.539948
Word: democraticcatchdetail Frec: 0 LogProb: -13.638559
Word: democratization Frec: 0 LogProb: -13.638559
Word: democrats Frec: 9 LogProb: -11.335975
Word: demograf Frec: 1 LogProb: -12.945413
Word: demographic Frec: 3 LogProb: -12.252265
Word: demographics Frec: 4 LogProb: -12.029121
Word: demolish Frec: 0 LogProb: -13.638559
Word: demolished Frec: 2 LogProb: -12.539948
Word: demon Frec: 2 LogProb: -12.539948
Word: demonica Frec: 1 LogProb: -12.945413
Word: demonio Frec: 1 LogProb: -12.945413
Word: demons Frec: 2 LogProb: -12.539948
Word: demonstrate Frec: 14 LogProb: -10.930510
Word: demonstrated Frec: 13 LogProb: -10.999502
Word: demonstrates Frec: 2 LogProb: -12.539948
Word: demonstration Frec: 18 LogProb: -10.694120
Word: demonstrationhappy Frec: 0 LogProb: -13.638559
Word: demonstrations Frec: 4 LogProb: -12.029121
Word: demonstrative Frec: 0 LogProb: -13.638559
Word: demora Frec: 9 LogProb: -11.335975
Word: demoralizing Frec: 1 LogProb: -12.945413
Word: demorar Frec: 2 LogProb: -12.539948
Word: demos Frec: 8 LogProb: -11.441336
Word: demottnow Frec: 1 LogProb: -12.945413
Word: demuestro Frec: 1 LogProb: -12.945413
Word: demultiplexers Frec: 0 LogProb: -13.638559
Word: demurrage Frec: 0 LogProb: -13.638559
Word: den Frec: 7 LogProb: -11.559118
Word: denae Frec: 1 LogProb: -12.945413
Word: dendriform Frec: 0 LogProb: -13.638559
Word: denegado Frec: 2 LogProb: -12.539948
Word: denen Frec: 0 LogProb: -13.638559
Word: deng Frec: 61 LogProb: -9.511425
Word: dengan Frec: 0 LogProb: -13.638559
Word: dengham Frec: 0 LogProb: -13.638559
Word: dengie Frec: 10 LogProb: -11.240664
Word: denham Frec: 0 LogProb: -13.638559
Word: deniability Frec: 1 LogProb: -12.945413
Word: denial Frec: 3 LogProb: -12.252265
Word: denials Frec: 1 LogProb: -12.945413
Word: denied Frec: 8 LogProb: -11.441336
Word: denies Frec: 1 LogProb: -12.945413
Word: denigrate Frec: 4 LogProb: -12.029121
Word: denigrates Frec: 0 LogProb: -13.638559
Word: denigrating Frec: 0 LogProb: -13.638559
Word: denim Frec: 2 LogProb: -12.539948
Word: denis Frec: 6 LogProb: -11.692650
Word: denise Frec: 11 LogProb: -11.153653
Word: denisovna Frec: 0 LogProb: -13.638559
Word: denizens Frec: 1 LogProb: -12.945413
Word: denke Frec: 0 LogProb: -13.638559
Word: denken Frec: 0 LogProb: -13.638559
Word: denkens Frec: 0 LogProb: -13.638559
Word: denmark Frec: 1 LogProb: -12.945413
Word: denmtrasote Frec: 1 LogProb: -12.945413
Word: denn Frec: 1 LogProb: -12.945413
Word: denna Frec: 0 LogProb: -13.638559
Word: denne Frec: 1 LogProb: -12.945413
Word: denning Frec: 1 LogProb: -12.945413
Word: dennis Frec: 71 LogProb: -9.361894
Word: denoising Frec: 1 LogProb: -12.945413
Word: denominada Frec: 1 LogProb: -12.945413
Word: denominate Frec: 0 LogProb: -13.638559
Word: denominated Frec: 2 LogProb: -12.539948
Word: denomination Frec: 2 LogProb: -12.539948
Word: denominations Frec: 0 LogProb: -13.638559
Word: denominators Frec: 0 LogProb: -13.638559
Word: denotational Frec: 0 LogProb: -13.638559
Word: denotationally Frec: 0 LogProb: -13.638559
Word: denoted Frec: 0 LogProb: -13.638559
Word: denoting Frec: 0 LogProb: -13.638559
Word: denounced Frec: 2 LogProb: -12.539948
Word: dens Frec: 0 LogProb: -13.638559
Word: dense Frec: 1 LogProb: -12.945413
Word: denseelevation Frec: 0 LogProb: -13.638559
Word: denselben Frec: 0 LogProb: -13.638559
Word: densities Frec: 0 LogProb: -13.638559
Word: density Frec: 10 LogProb: -11.240664
Word: densley Frec: 1 LogProb: -12.945413
Word: dentada Frec: 0 LogProb: -13.638559
Word: dental Frec: 3 LogProb: -12.252265
Word: dented Frec: 0 LogProb: -13.638559
Word: dentiaiity Frec: 0 LogProb: -13.638559
Word: dential Frec: 0 LogProb: -13.638559
Word: denticular Frec: 0 LogProb: -13.638559
Word: dentist Frec: 3 LogProb: -12.252265
Word: dentisteconomy Frec: 0 LogProb: -13.638559
Word: denton Frec: 4 LogProb: -12.029121
Word: dentro Frec: 4 LogProb: -12.029121
Word: denuncia Frec: 1 LogProb: -12.945413
Word: denunciasboleto Frec: 2 LogProb: -12.539948
Word: denunciation Frec: 0 LogProb: -13.638559
Word: denuncie Frec: 1 LogProb: -12.945413
Word: denver Frec: 11 LogProb: -11.153653
Word: deny Frec: 6 LogProb: -11.692650
Word: denying Frec: 2 LogProb: -12.539948
Word: deo Frec: 0 LogProb: -13.638559
Word: deon Frec: 1 LogProb: -12.945413
Word: deoxyribonucleic Frec: 0 LogProb: -13.638559
Word: dep Frec: 3 LogProb: -12.252265
Word: depar Frec: 0 LogProb: -13.638559
Word: deparrtmental Frec: 1 LogProb: -12.945413
Word: depart Frec: 13 LogProb: -10.999502
Word: departamento Frec: 16 LogProb: -10.805346
Word: departamentos Frec: 2 LogProb: -12.539948
Word: departed Frec: 1 LogProb: -12.945413
Word: departing Frec: 1 LogProb: -12.945413
Word: departm Frec: 0 LogProb: -13.638559
Word: department Frec: 456 LogProb: -7.513876
Word: departmental Frec: 10 LogProb: -11.240664
Word: departmentebay Frec: 0 LogProb: -13.638559
Word: departmenteconomics Frec: 0 LogProb: -13.638559
Word: departmentham Frec: 0 LogProb: -13.638559
Word: departmenthttp Frec: 0 LogProb: -13.638559
Word: departmentpaypal Frec: 0 LogProb: -13.638559
Word: departments Frec: 19 LogProb: -10.642827
Word: departs Frec: 1 LogProb: -12.945413
Word: departure Frec: 28 LogProb: -10.271264
Word: departures Frec: 0 LogProb: -13.638559
Word: depelchin Frec: 6 LogProb: -11.692650
Word: depend Frec: 9 LogProb: -11.335975
Word: dependable Frec: 1 LogProb: -12.945413
Word: dependant Frec: 2 LogProb: -12.539948
Word: depende Frec: 14 LogProb: -10.930510
Word: dependence Frec: 4 LogProb: -12.029121
Word: dependencethreatenstorage Frec: 0 LogProb: -13.638559
Word: dependencies Frec: 1 LogProb: -12.945413
Word: dependency Frec: 0 LogProb: -13.638559
Word: dependent Frec: 38 LogProb: -9.974998
Word: dependiing Frec: 1 LogProb: -12.945413
Word: depending Frec: 37 LogProb: -10.000974
Word: dependo Frec: 1 LogProb: -12.945413
Word: depends Frec: 23 LogProb: -10.460505
Word: depenendent Frec: 1 LogProb: -12.945413
Word: depict Frec: 0 LogProb: -13.638559
Word: depicted Frec: 5 LogProb: -11.846800
Word: depicting Frec: 1 LogProb: -12.945413
Word: depicts Frec: 1 LogProb: -12.945413
Word: depleted Frec: 1 LogProb: -12.945413
Word: depletions Frec: 1 LogProb: -12.945413
Word: deplorable Frec: 0 LogProb: -13.638559
Word: deplore Frec: 0 LogProb: -13.638559
Word: deploy Frec: 8 LogProb: -11.441336
Word: deployed Frec: 4 LogProb: -12.029121
Word: deploying Frec: 11 LogProb: -11.153653
Word: deployment Frec: 16 LogProb: -10.805346
Word: deployments Frec: 3 LogProb: -12.252265
Word: deploys Frec: 0 LogProb: -13.638559
Word: deponeerde Frec: 0 LogProb: -13.638559
Word: depopri Frec: 0 LogProb: -13.638559
Word: deportation Frec: 1 LogProb: -12.945413
Word: deporte Frec: 1 LogProb: -12.945413
Word: deportee Frec: 0 LogProb: -13.638559
Word: deportes Frec: 8 LogProb: -11.441336
Word: deportiva Frec: 1 LogProb: -12.945413
Word: deportovencommission Frec: 0 LogProb: -13.638559
Word: deposit Frec: 23 LogProb: -10.460505
Word: deposita Frec: 5 LogProb: -11.846800
Word: depositaban Frec: 1 LogProb: -12.945413
Word: depositan Frec: 5 LogProb: -11.846800
Word: depositar Frec: 6 LogProb: -11.692650
Word: depositaron Frec: 1 LogProb: -12.945413
Word: depositarte Frec: 2 LogProb: -12.539948
Word: deposite Frec: 6 LogProb: -11.692650
Word: deposited Frec: 6 LogProb: -11.692650
Word: depositeda Frec: 0 LogProb: -13.638559
Word: depositing Frec: 0 LogProb: -13.638559
Word: depositional Frec: 1 LogProb: -12.945413
Word: deposito Frec: 0 LogProb: -13.638559
Word: depositor Frec: 0 LogProb: -13.638559
Word: depositors Frec: 0 LogProb: -13.638559
Word: depository Frec: 0 LogProb: -13.638559
Word: deposits Frec: 1 LogProb: -12.945413
Word: depot Frec: 1 LogProb: -12.945413
Word: deprecating Frec: 1 LogProb: -12.945413
Word: deprecatory Frec: 0 LogProb: -13.638559
Word: depreciable Frec: 3 LogProb: -12.252265
Word: depreciated Frec: 2 LogProb: -12.539948
Word: depreciation Frec: 6 LogProb: -11.692650
Word: depressants Frec: 0 LogProb: -13.638559
Word: depresses Frec: 0 LogProb: -13.638559
Word: depressing Frec: 1 LogProb: -12.945413
Word: depression Frec: 3 LogProb: -12.252265
Word: depressions Frec: 1 LogProb: -12.945413
Word: depressive Frec: 0 LogProb: -13.638559
Word: depressiveness Frec: 0 LogProb: -13.638559
Word: deprive Frec: 1 LogProb: -12.945413
Word: dept Frec: 145 LogProb: -8.654953
Word: depth Frec: 26 LogProb: -10.342723
Word: depto Frec: 0 LogProb: -13.638559
Word: depts Frec: 1 LogProb: -12.945413
Word: depuis Frec: 0 LogProb: -13.638559
Word: depute Frec: 2 LogProb: -12.539948
Word: deputy Frec: 8 LogProb: -11.441336
Word: der Frec: 8 LogProb: -11.441336
Word: derail Frec: 1 LogProb: -12.945413
Word: deraison Frec: 3 LogProb: -12.252265
Word: deras Frec: 0 LogProb: -13.638559
Word: derbyshire Frec: 0 LogProb: -13.638559
Word: derecha Frec: 1 LogProb: -12.945413
Word: derecho Frec: 23 LogProb: -10.460505
Word: derechos Frec: 4 LogProb: -12.029121
Word: derecskey Frec: 35 LogProb: -10.055040
Word: deregulated Frec: 6 LogProb: -11.692650
Word: deregulation Frec: 35 LogProb: -10.055040
Word: deregulatory Frec: 1 LogProb: -12.945413
Word: derek Frec: 10 LogProb: -11.240664
Word: dereliction Frec: 1 LogProb: -12.945413
Word: deres Frec: 0 LogProb: -13.638559
Word: deresoluci Frec: 1 LogProb: -12.945413
Word: dergleichen Frec: 0 LogProb: -13.638559
Word: derides Frec: 1 LogProb: -12.945413
Word: dering Frec: 0 LogProb: -13.638559
Word: deriv Frec: 4 LogProb: -12.029121
Word: derivable Frec: 0 LogProb: -13.638559
Word: derivate Frec: 0 LogProb: -13.638559
Word: derivation Frec: 6 LogProb: -11.692650
Word: derivative Frec: 83 LogProb: -9.207743
Word: derivatives Frec: 416 LogProb: -7.605474
Word: derivativesweek Frec: 1 LogProb: -12.945413
Word: derive Frec: 5 LogProb: -11.846800
Word: derived Frec: 20 LogProb: -10.594037
Word: derives Frec: 1 LogProb: -12.945413
Word: deriving Frec: 6 LogProb: -11.692650
Word: derivitives Frec: 1 LogProb: -12.945413
Word: derivs Frec: 4 LogProb: -12.029121
Word: derma Frec: 0 LogProb: -13.638559
Word: derman Frec: 1 LogProb: -12.945413
Word: dermody Frec: 1 LogProb: -12.945413
Word: dermodyr Frec: 1 LogProb: -12.945413
Word: dermot Frec: 4 LogProb: -12.029121
Word: dernehl Frec: 1 LogProb: -12.945413
Word: derniers Frec: 0 LogProb: -13.638559
Word: derogation Frec: 3 LogProb: -12.252265
Word: derogations Frec: 1 LogProb: -12.945413
Word: deroin Frec: 1 LogProb: -12.945413
Word: derombo Frec: 0 LogProb: -13.638559
Word: derop Frec: 0 LogProb: -13.638559
Word: derr Frec: 7 LogProb: -11.559118
Word: derrick Frec: 1 LogProb: -12.945413
Word: derrico Frec: 0 LogProb: -13.638559
Word: derriere Frec: 0 LogProb: -13.638559
Word: derring Frec: 0 LogProb: -13.638559
Word: ders Frec: 0 LogProb: -13.638559
Word: derui Frec: 0 LogProb: -13.638559
Word: dervin Frec: 1 LogProb: -12.945413
Word: dervishi Frec: 0 LogProb: -13.638559
Word: derzeit Frec: 0 LogProb: -13.638559
Word: derzeitigen Frec: 0 LogProb: -13.638559
Word: des Frec: 7 LogProb: -11.559118
Word: desado Frec: 1 LogProb: -12.945413
Word: desai Frec: 3 LogProb: -12.252265
Word: desanti Frec: 1 LogProb: -12.945413
Word: desaprobadas Frec: 1 LogProb: -12.945413
Word: desaprobado Frec: 1 LogProb: -12.945413
Word: desaprobados Frec: 2 LogProb: -12.539948
Word: desaprobarlo Frec: 1 LogProb: -12.945413
Word: desaprobe Frec: 2 LogProb: -12.539948
Word: desarrollada Frec: 0 LogProb: -13.638559
Word: desarrollo Frec: 4 LogProb: -12.029121
Word: desastre Frec: 1 LogProb: -12.945413
Word: desativado Frec: 0 LogProb: -13.638559
Word: desatualizado Frec: 0 LogProb: -13.638559
Word: desbiens Frec: 0 LogProb: -13.638559
Word: desbloquearlo Frec: 1 LogProb: -12.945413
Word: desbloqueen Frec: 1 LogProb: -12.945413
Word: descale Frec: 0 LogProb: -13.638559
Word: descarga Frec: 1 LogProb: -12.945413
Word: descargo Frec: 1 LogProb: -12.945413
Word: descargue Frec: 1 LogProb: -12.945413
Word: descarmbler Frec: 0 LogProb: -13.638559
Word: descendants Frec: 1 LogProb: -12.945413
Word: descendents Frec: 1 LogProb: -12.945413
Word: descends Frec: 0 LogProb: -13.638559
Word: descomponer Frec: 1 LogProb: -12.945413
Word: desconociendo Frec: 1 LogProb: -12.945413
Word: desconozco Frec: 2 LogProb: -12.539948
Word: descontinuar Frec: 0 LogProb: -13.638559
Word: descontinuaremos Frec: 0 LogProb: -13.638559
Word: descrambler Frec: 0 LogProb: -13.638559
Word: descrambles Frec: 0 LogProb: -13.638559
Word: describe Frec: 24 LogProb: -10.419683
Word: described Frec: 45 LogProb: -9.809918
Word: describes Frec: 21 LogProb: -10.547517
Word: describing Frec: 21 LogProb: -10.547517
Word: describirlas Frec: 1 LogProb: -12.945413
Word: descripci Frec: 12 LogProb: -11.073610
Word: descripti Frec: 0 LogProb: -13.638559
Word: descriptio Frec: 0 LogProb: -13.638559
Word: description Frec: 89 LogProb: -9.138750
Word: descriptions Frec: 13 LogProb: -10.999502
Word: descriptionspam Frec: 0 LogProb: -13.638559
Word: descriptive Frec: 1 LogProb: -12.945413
Word: descriptors Frec: 2 LogProb: -12.539948
Word: descubrir Frec: 1 LogProb: -12.945413
Word: descuento Frec: 4 LogProb: -12.029121
Word: descuentos Frec: 2 LogProb: -12.539948
Word: desculpas Frec: 0 LogProb: -13.638559
Word: desde Frec: 474 LogProb: -7.475245
Word: dese Frec: 3 LogProb: -12.252265
Word: desea Frec: 0 LogProb: -13.638559
Word: deseada Frec: 1 LogProb: -12.945413
Word: deseadas Frec: 1 LogProb: -12.945413
Word: deseado Frec: 78 LogProb: -9.269112
Word: deseados Frec: 1 LogProb: -12.945413
Word: desear Frec: 6 LogProb: -11.692650
Word: desearia Frec: 2 LogProb: -12.539948
Word: deseasoned Frec: 1 LogProb: -12.945413
Word: desecrate Frec: 0 LogProb: -13.638559
Word: desee Frec: 1 LogProb: -12.945413
Word: deseen Frec: 1 LogProb: -12.945413
Word: deseja Frec: 0 LogProb: -13.638559
Word: desejar Frec: 0 LogProb: -13.638559
Word: deseje Frec: 0 LogProb: -13.638559
Word: desejo Frec: 0 LogProb: -13.638559
Word: desenho Frec: 0 LogProb: -13.638559
Word: desent Frec: 1 LogProb: -12.945413
Word: desenvolvido Frec: 0 LogProb: -13.638559
Word: deseo Frec: 14 LogProb: -10.930510
Word: deserialize Frec: 1 LogProb: -12.945413
Word: desert Frec: 3 LogProb: -12.252265
Word: deserting Frec: 0 LogProb: -13.638559
Word: deserve Frec: 12 LogProb: -11.073610
Word: deserved Frec: 17 LogProb: -10.748188
Word: deservedly Frec: 2 LogProb: -12.539948
Word: deserves Frec: 9 LogProb: -11.335975
Word: deservesniff Frec: 0 LogProb: -13.638559
Word: deserving Frec: 7 LogProb: -11.559118
Word: deset Frec: 0 LogProb: -13.638559
Word: desgin Frec: 0 LogProb: -13.638559
Word: deshabilitar Frec: 0 LogProb: -13.638559
Word: deshabilitarlo Frec: 1 LogProb: -12.945413
Word: deshalb Frec: 0 LogProb: -13.638559
Word: deshmukh Frec: 60 LogProb: -9.527686
Word: desi Frec: 0 LogProb: -13.638559
Word: desideratum Frec: 0 LogProb: -13.638559
Word: design Frec: 118 LogProb: -8.859436
Word: designaci Frec: 2 LogProb: -12.539948
Word: designate Frec: 9 LogProb: -11.335975
Word: designated Frec: 20 LogProb: -10.594037
Word: designating Frec: 1 LogProb: -12.945413
Word: designation Frec: 1 LogProb: -12.945413
Word: designations Frec: 2 LogProb: -12.539948
Word: designator Frec: 0 LogProb: -13.638559
Word: designed Frec: 63 LogProb: -9.479676
Word: designer Frec: 6 LogProb: -11.692650
Word: designerextraterrestrialfalsify Frec: 0 LogProb: -13.638559
Word: designers Frec: 5 LogProb: -11.846800
Word: designing Frec: 16 LogProb: -10.805346
Word: designplacesapproach Frec: 0 LogProb: -13.638559
Word: designs Frec: 7 LogProb: -11.559118
Word: desinfecci Frec: 0 LogProb: -13.638559
Word: desinfecten Frec: 0 LogProb: -13.638559
Word: desiqn Frec: 0 LogProb: -13.638559
Word: desiqner Frec: 0 LogProb: -13.638559
Word: desir Frec: 0 LogProb: -13.638559
Word: desirability Frec: 1 LogProb: -12.945413
Word: desirable Frec: 2 LogProb: -12.539948
Word: desire Frec: 19 LogProb: -10.642827
Word: desireable Frec: 1 LogProb: -12.945413
Word: desired Frec: 23 LogProb: -10.460505
Word: desires Frec: 2 LogProb: -12.539948
Word: desiring Frec: 1 LogProb: -12.945413
Word: desist Frec: 4 LogProb: -12.029121
Word: desk Frec: 217 LogProb: -8.254065
Word: deskham Frec: 0 LogProb: -13.638559
Word: deskpro Frec: 2 LogProb: -12.539948
Word: desks Frec: 25 LogProb: -10.380464
Word: desktop Frec: 101 LogProb: -9.013587
Word: desktopham Frec: 0 LogProb: -13.638559
Word: desktops Frec: 9 LogProb: -11.335975
Word: desleigh Frec: 18 LogProb: -10.694120
Word: desleighham Frec: 0 LogProb: -13.638559
Word: desma Frec: 0 LogProb: -13.638559
Word: desmond Frec: 0 LogProb: -13.638559
Word: desocupada Frec: 1 LogProb: -12.945413
Word: desolated Frec: 1 LogProb: -12.945413
Word: desp Frec: 1 LogProb: -12.945413
Word: despain Frec: 2 LogProb: -12.539948
Word: despair Frec: 0 LogProb: -13.638559
Word: despaired Frec: 0 LogProb: -13.638559
Word: desparate Frec: 1 LogProb: -12.945413
Word: desparately Frec: 0 LogProb: -13.638559
Word: despatch Frec: 2 LogProb: -12.539948
Word: desperate Frec: 0 LogProb: -13.638559
Word: desperately Frec: 7 LogProb: -11.559118
Word: desperation Frec: 3 LogProb: -12.252265
Word: despise Frec: 1 LogProb: -12.945413
Word: despite Frec: 41 LogProb: -9.900890
Word: despoil Frec: 0 LogProb: -13.638559
Word: despu Frec: 24 LogProb: -10.419683
Word: despues Frec: 11 LogProb: -11.153653
Word: dessert Frec: 1 LogProb: -12.945413
Word: desta Frec: 0 LogProb: -13.638559
Word: destabilisation Frec: 1 LogProb: -12.945413
Word: destabilise Frec: 1 LogProb: -12.945413
Word: destabilize Frec: 2 LogProb: -12.539948
Word: destacan Frec: 0 LogProb: -13.638559
Word: destia Frec: 12 LogProb: -11.073610
Word: destin Frec: 0 LogProb: -13.638559
Word: destinada Frec: 0 LogProb: -13.638559
Word: destinados Frec: 0 LogProb: -13.638559
Word: destinat Frec: 0 LogProb: -13.638559
Word: destinataire Frec: 5 LogProb: -11.846800
Word: destinatari Frec: 0 LogProb: -13.638559
Word: destinatario Frec: 0 LogProb: -13.638559
Word: destination Frec: 6 LogProb: -11.692650
Word: destinations Frec: 2 LogProb: -12.539948
Word: destino Frec: 1 LogProb: -12.945413
Word: destiny Frec: 1 LogProb: -12.945413
Word: destitute Frec: 0 LogProb: -13.638559
Word: destitution Frec: 2 LogProb: -12.539948
Word: destr Frec: 0 LogProb: -13.638559
Word: destroy Frec: 36 LogProb: -10.027642
Word: destroyed Frec: 4 LogProb: -12.029121
Word: destroyer Frec: 2 LogProb: -12.539948
Word: destroyers Frec: 0 LogProb: -13.638559
Word: destroying Frec: 3 LogProb: -12.252265
Word: destroys Frec: 0 LogProb: -13.638559
Word: destruct Frec: 0 LogProb: -13.638559
Word: destruction Frec: 10 LogProb: -11.240664
Word: destructionpassivetycoon Frec: 0 LogProb: -13.638559
Word: destructive Frec: 1 LogProb: -12.945413
Word: destructor Frec: 1 LogProb: -12.945413
Word: destruido Frec: 1 LogProb: -12.945413
Word: destuctive Frec: 1 LogProb: -12.945413
Word: desynchronize Frec: 0 LogProb: -13.638559
Word: det Frec: 0 LogProb: -13.638559
Word: deta Frec: 0 LogProb: -13.638559
Word: detach Frec: 1 LogProb: -12.945413
Word: detache Frec: 1 LogProb: -12.945413
Word: detached Frec: 1 LogProb: -12.945413
Word: detai Frec: 0 LogProb: -13.638559
Word: detail Frec: 72 LogProb: -9.348101
Word: detailed Frec: 63 LogProb: -9.479676
Word: detailgate Frec: 0 LogProb: -13.638559
Word: detailing Frec: 5 LogProb: -11.846800
Word: details Frec: 336 LogProb: -7.818477
Word: detailsbest Frec: 0 LogProb: -13.638559
Word: detailsso Frec: 0 LogProb: -13.638559
Word: detailsto Frec: 0 LogProb: -13.638559
Word: detaining Frec: 0 LogProb: -13.638559
Word: detains Frec: 0 LogProb: -13.638559
Word: detalhes Frec: 0 LogProb: -13.638559
Word: detalii Frec: 0 LogProb: -13.638559
Word: detaljer Frec: 0 LogProb: -13.638559
Word: detallada Frec: 1 LogProb: -12.945413
Word: detallado Frec: 1 LogProb: -12.945413
Word: detallan Frec: 3 LogProb: -12.252265
Word: detalle Frec: 3 LogProb: -12.252265
Word: detalles Frec: 0 LogProb: -13.638559
Word: detect Frec: 12 LogProb: -11.073610
Word: detected Frec: 4 LogProb: -12.029121
Word: detection Frec: 2 LogProb: -12.539948
Word: detective Frec: 3 LogProb: -12.252265
Word: detector Frec: 1 LogProb: -12.945413
Word: detectors Frec: 0 LogProb: -13.638559
Word: detects Frec: 2 LogProb: -12.539948
Word: detention Frec: 0 LogProb: -13.638559
Word: deter Frec: 1 LogProb: -12.945413
Word: detergentes Frec: 0 LogProb: -13.638559
Word: detergents Frec: 0 LogProb: -13.638559
Word: deteriorate Frec: 1 LogProb: -12.945413
Word: deteriorated Frec: 4 LogProb: -12.029121
Word: deteriorates Frec: 0 LogProb: -13.638559
Word: deteriorating Frec: 1 LogProb: -12.945413
Word: deterioration Frec: 1 LogProb: -12.945413
Word: determina Frec: 5 LogProb: -11.846800
Word: determinados Frec: 1 LogProb: -12.945413
Word: determinan Frec: 2 LogProb: -12.539948
Word: determinant Frec: 0 LogProb: -13.638559
Word: determinants Frec: 1 LogProb: -12.945413
Word: determinar Frec: 2 LogProb: -12.539948
Word: determination Frec: 4 LogProb: -12.029121
Word: determine Frec: 96 LogProb: -9.063848
Word: determined Frec: 28 LogProb: -10.271264
Word: determines Frec: 3 LogProb: -12.252265
Word: determining Frec: 13 LogProb: -10.999502
Word: deterministic Frec: 6 LogProb: -11.692650
Word: deterrents Frec: 0 LogProb: -13.638559
Word: dethroned Frec: 1 LogProb: -12.945413
Word: detiveaux Frec: 5 LogProb: -11.846800
Word: detlef Frec: 1 LogProb: -12.945413
Word: detmering Frec: 1 LogProb: -12.945413
Word: detoksup Frec: 0 LogProb: -13.638559
Word: detomon Frec: 0 LogProb: -13.638559
Word: detract Frec: 1 LogProb: -12.945413
Word: detractor Frec: 0 LogProb: -13.638559
Word: detracts Frec: 0 LogProb: -13.638559
Word: detriment Frec: 0 LogProb: -13.638559
Word: detrimental Frec: 2 LogProb: -12.539948
Word: detroit Frec: 3 LogProb: -12.252265
Word: detroitedison Frec: 1 LogProb: -12.945413
Word: detta Frec: 0 LogProb: -13.638559
Word: deu Frec: 1 LogProb: -12.945413
Word: deus Frec: 0 LogProb: -13.638559
Word: deutche Frec: 1 LogProb: -12.945413
Word: deutlich Frec: 0 LogProb: -13.638559
Word: deutsch Frec: 0 LogProb: -13.638559
Word: deutsche Frec: 10 LogProb: -11.240664
Word: deutschen Frec: 0 LogProb: -13.638559
Word: deutschland Frec: 0 LogProb: -13.638559
Word: deutschsprachigem Frec: 0 LogProb: -13.638559
Word: deutschsprachigen Frec: 0 LogProb: -13.638559
Word: deux Frec: 0 LogProb: -13.638559
Word: dev Frec: 13 LogProb: -10.999502
Word: devali Frec: 1 LogProb: -12.945413
Word: devastated Frec: 0 LogProb: -13.638559
Word: devastating Frec: 4 LogProb: -12.029121
Word: devcon Frec: 0 LogProb: -13.638559
Word: deve Frec: 0 LogProb: -13.638559
Word: deveiop Frec: 0 LogProb: -13.638559
Word: deveioper Frec: 0 LogProb: -13.638559
Word: deveiopers Frec: 0 LogProb: -13.638559
Word: deveioping Frec: 0 LogProb: -13.638559
Word: deveiopment Frec: 0 LogProb: -13.638559
Word: devel Frec: 5 LogProb: -11.846800
Word: develo Frec: 0 LogProb: -13.638559
Word: develoment Frec: 6 LogProb: -11.692650
Word: develop Frec: 141 LogProb: -8.682733
Word: developed Frec: 130 LogProb: -8.763362
Word: developer Frec: 18 LogProb: -10.694120
Word: developers Frec: 17 LogProb: -10.748188
Word: developerworks Frec: 2 LogProb: -12.539948
Word: developing Frec: 116 LogProb: -8.876386
Word: developm Frec: 0 LogProb: -13.638559
Word: development Frec: 977 LogProb: -6.753050
Word: developmental Frec: 2 LogProb: -12.539948
Word: developments Frec: 56 LogProb: -9.595509
Word: developmentsandapplications Frec: 0 LogProb: -13.638559
Word: develops Frec: 7 LogProb: -11.559118
Word: devem Frec: 0 LogProb: -13.638559
Word: devet Frec: 0 LogProb: -13.638559
Word: devi Frec: 2 LogProb: -12.539948
Word: deviant Frec: 0 LogProb: -13.638559
Word: deviants Frec: 0 LogProb: -13.638559
Word: deviate Frec: 3 LogProb: -12.252265
Word: deviation Frec: 8 LogProb: -11.441336
Word: deviations Frec: 10 LogProb: -11.240664
Word: device Frec: 31 LogProb: -10.172824
Word: devicegraphical Frec: 0 LogProb: -13.638559
Word: devices Frec: 15 LogProb: -10.865971
Word: devicesnot Frec: 0 LogProb: -13.638559
Word: devicesplans Frec: 0 LogProb: -13.638559
Word: deviceuri Frec: 1 LogProb: -12.945413
Word: devida Frec: 0 LogProb: -13.638559
Word: deviendront Frec: 0 LogProb: -13.638559
Word: devil Frec: 3 LogProb: -12.252265
Word: devildom Frec: 0 LogProb: -13.638559
Word: devils Frec: 1 LogProb: -12.945413
Word: devious Frec: 0 LogProb: -13.638559
Word: devise Frec: 2 LogProb: -12.539948
Word: devised Frec: 0 LogProb: -13.638559
Word: devises Frec: 0 LogProb: -13.638559
Word: devising Frec: 1 LogProb: -12.945413
Word: devitalize Frec: 0 LogProb: -13.638559
Word: devoir Frec: 0 LogProb: -13.638559
Word: devoluci Frec: 1 LogProb: -12.945413
Word: devolved Frec: 1 LogProb: -12.945413
Word: devote Frec: 10 LogProb: -11.240664
Word: devoted Frec: 9 LogProb: -11.335975
Word: devotes Frec: 2 LogProb: -12.539948
Word: devoting Frec: 2 LogProb: -12.539948
Word: devotion Frec: 0 LogProb: -13.638559
Word: devourer Frec: 0 LogProb: -13.638559
Word: devrait Frec: 0 LogProb: -13.638559
Word: devries Frec: 1 LogProb: -12.945413
Word: devuelta Frec: 3 LogProb: -12.252265
Word: devuleta Frec: 1 LogProb: -12.945413
